row_type,dataset,metric,configuration_left,configuration_right,common_windows,full_spearman,segmented_trend_agreement,major_high_value_overlap,configuration_pair_count,full_spearman_q25,full_spearman_q75
pairwise,Exp1,multi_scale_rate_divergence,b500_mahalanobis_no_rs_with_corrdist,b1000_diagonal_no_ry_without_corrdist,8717.0,0.5124465128995837,0.6,0.22043386983904828,,,
pairwise,Exp1,state_volatility,b500_mahalanobis_no_rs_with_corrdist,b1000_diagonal_no_ry_without_corrdist,8717.0,0.6279368737136903,0.6,0.4425144747725393,,,
pairwise,Exp1,D_state,b500_mahalanobis_no_rs_with_corrdist,b1000_diagonal_no_rs_without_corrdist,8717.0,0.5362792486751286,0.8,0.3202119606358819,,,
pairwise,Exp1,V1000_norm,b500_mahalanobis_no_rs_with_corrdist,b1000_diagonal_no_rs_without_corrdist,8717.0,0.731415929645925,0.8,0.2947290274684484,,,
pairwise,Exp1,multi_scale_rate_divergence,b500_mahalanobis_no_rs_with_corrdist,b1000_diagonal_no_rs_without_corrdist,8717.0,0.5535630427214393,0.6,0.23425336164189667,,,
pairwise,Exp1,state_volatility,b500_mahalanobis_no_rs_with_corrdist,b1000_diagonal_no_rs_without_corrdist,8717.0,0.8342597050781074,0.6,0.4064516129032258,,,
pairwise,Exp1,D_state,b500_mahalanobis_no_rs_with_corrdist,b2000_mahalanobis_full_with_corrdist,8715.0,0.9519677430742736,1.0,0.9840728100113766,,,
pairwise,Exp1,V1000_norm,b500_mahalanobis_no_rs_with_corrdist,b2000_mahalanobis_full_with_corrdist,8715.0,0.988390488770111,1.0,0.8166666666666667,,,
pairwise,Exp1,multi_scale_rate_divergence,b500_mahalanobis_no_rs_with_corrdist,b2000_mahalanobis_full_with_corrdist,8715.0,0.9859167650428601,1.0,0.8185610010427529,,,
pairwise,Exp1,state_volatility,b500_mahalanobis_no_rs_with_corrdist,b2000_mahalanobis_full_with_corrdist,8715.0,0.9885386811879837,1.0,0.8956521739130435,,,
pairwise,Exp1,D_state,b500_mahalanobis_no_rs_with_corrdist,b2000_mahalanobis_no_rx_with_corrdist,8715.0,0.9743780761479642,1.0,0.9750849377123443,,,
pairwise,Exp1,V1000_norm,b500_mahalanobis_no_rs_with_corrdist,b2000_mahalanobis_no_rx_with_corrdist,8715.0,0.976218326065924,0.8,0.797938144329897,,,
pairwise,Exp1,multi_scale_rate_divergence,b500_mahalanobis_no_rs_with_corrdist,b2000_mahalanobis_no_rx_with_corrdist,8715.0,0.9612565748993369,1.0,0.7148475909537857,,,
pairwise,Exp1,state_volatility,b500_mahalanobis_no_rs_with_corrdist,b2000_mahalanobis_no_rx_with_corrdist,8715.0,0.9819914179134315,1.0,0.7250247279920871,,,
pairwise,Exp1,D_state,b500_mahalanobis_no_rs_with_corrdist,b2000_mahalanobis_no_ry_with_corrdist,8715.0,0.8516265608314425,1.0,0.06862745098039216,,,
pairwise,Exp1,V1000_norm,b500_mahalanobis_no_rs_with_corrdist,b2000_mahalanobis_no_ry_with_corrdist,8715.0,0.9131202421019026,0.8,0.4236734693877551,,,
pairwise,Exp1,multi_scale_rate_divergence,b500_mahalanobis_no_rs_with_corrdist,b2000_mahalanobis_no_ry_with_corrdist,8715.0,0.8535302063232323,1.0,0.5204882301656495,,,
pairwise,Exp1,state_volatility,b500_mahalanobis_no_rs_with_corrdist,b2000_mahalanobis_no_ry_with_corrdist,8715.0,0.9224801553284877,1.0,0.48299319727891155,,,
pairwise,Exp1,D_state,b500_mahalanobis_no_rs_with_corrdist,b2000_mahalanobis_no_rs_with_corrdist,8715.0,0.9676558864576473,1.0,0.9773242630385488,,,
pairwise,Exp1,V1000_norm,b500_mahalanobis_no_rs_with_corrdist,b2000_mahalanobis_no_rs_with_corrdist,8715.0,0.993819796523771,1.0,0.9228224917309813,,,
pairwise,Exp1,multi_scale_rate_divergence,b500_mahalanobis_no_rs_with_corrdist,b2000_mahalanobis_no_rs_with_corrdist,8715.0,0.9949857240047699,1.0,0.9399332591768632,,,
pairwise,Exp1,state_volatility,b500_mahalanobis_no_rs_with_corrdist,b2000_mahalanobis_no_rs_with_corrdist,8715.0,0.9974156021632814,1.0,0.9164835164835164,,,
pairwise,Exp1,D_state,b500_mahalanobis_no_rs_with_corrdist,b2000_mahalanobis_full_without_corrdist,8715.0,0.5474835134443761,0.8,0.3743104806934594,,,
pairwise,Exp1,V1000_norm,b500_mahalanobis_no_rs_with_corrdist,b2000_mahalanobis_full_without_corrdist,8715.0,0.817678643548641,0.8,0.31722054380664655,,,
pairwise,Exp1,multi_scale_rate_divergence,b500_mahalanobis_no_rs_with_corrdist,b2000_mahalanobis_full_without_corrdist,8715.0,0.6356624871385002,0.8,0.2995529061102832,,,
pairwise,Exp1,state_volatility,b500_mahalanobis_no_rs_with_corrdist,b2000_mahalanobis_full_without_corrdist,8715.0,0.7913399482752335,0.6,0.49828178694158076,,,
pairwise,Exp1,D_state,b500_mahalanobis_no_rs_with_corrdist,b2000_mahalanobis_no_rx_without_corrdist,8715.0,0.5298297414971647,0.8,0.3182161753590325,,,
pairwise,Exp1,V1000_norm,b500_mahalanobis_no_rs_with_corrdist,b2000_mahalanobis_no_rx_without_corrdist,8715.0,0.8079325804387798,0.8,0.33947772657450076,,,
pairwise,Exp1,multi_scale_rate_divergence,b500_mahalanobis_no_rs_with_corrdist,b2000_mahalanobis_no_rx_without_corrdist,8715.0,0.6339963972236035,0.8,0.3073463268365817,,,
pairwise,Exp1,state_volatility,b500_mahalanobis_no_rs_with_corrdist,b2000_mahalanobis_no_rx_without_corrdist,8715.0,0.8307299632213654,0.6,0.5244755244755245,,,
pairwise,Exp1,D_state,b500_mahalanobis_no_rs_with_corrdist,b2000_mahalanobis_no_ry_without_corrdist,8715.0,0.3745267994618645,1.0,0.07920792079207921,,,
pairwise,Exp1,V1000_norm,b500_mahalanobis_no_rs_with_corrdist,b2000_mahalanobis_no_ry_without_corrdist,8715.0,0.6876866146740278,0.8,0.27113702623906705,,,
pairwise,Exp1,multi_scale_rate_divergence,b500_mahalanobis_no_rs_with_corrdist,b2000_mahalanobis_no_ry_without_corrdist,8715.0,0.4617489823969628,0.6,0.21702721563154223,,,
pairwise,Exp1,state_volatility,b500_mahalanobis_no_rs_with_corrdist,b2000_mahalanobis_no_ry_without_corrdist,8715.0,0.6313040439168579,0.6,0.44370860927152317,,,
pairwise,Exp1,D_state,b500_mahalanobis_no_rs_with_corrdist,b2000_mahalanobis_no_rs_without_corrdist,8715.0,0.560084367692814,0.8,0.47048903878583476,,,
pairwise,Exp1,V1000_norm,b500_mahalanobis_no_rs_with_corrdist,b2000_mahalanobis_no_rs_without_corrdist,8715.0,0.7992352900125413,0.8,0.3034379671150972,,,
pairwise,Exp1,multi_scale_rate_divergence,b500_mahalanobis_no_rs_with_corrdist,b2000_mahalanobis_no_rs_without_corrdist,8715.0,0.6309923029987269,0.8,0.2966542750929368,,,
pairwise,Exp1,state_volatility,b500_mahalanobis_no_rs_with_corrdist,b2000_mahalanobis_no_rs_without_corrdist,8715.0,0.8330725767141283,0.6,0.5244755244755245,,,
pairwise,Exp1,D_state,b500_mahalanobis_no_rs_with_corrdist,b2000_diagonal_full_with_corrdist,8715.0,0.9473518002320889,1.0,0.9595505617977528,,,
pairwise,Exp1,V1000_norm,b500_mahalanobis_no_rs_with_corrdist,b2000_diagonal_full_with_corrdist,8715.0,0.9707112984623765,1.0,0.7422577422577422,,,
pairwise,Exp1,multi_scale_rate_divergence,b500_mahalanobis_no_rs_with_corrdist,b2000_diagonal_full_with_corrdist,8715.0,0.9603107781514919,1.0,0.7598385469223007,,,
pairwise,Exp1,state_volatility,b500_mahalanobis_no_rs_with_corrdist,b2000_diagonal_full_with_corrdist,8715.0,0.9708880727893581,1.0,0.7905544147843943,,,
pairwise,Exp1,D_state,b500_mahalanobis_no_rs_with_corrdist,b2000_diagonal_no_rx_with_corrdist,8715.0,0.9761407138854636,1.0,0.963963963963964,,,
pairwise,Exp1,V1000_norm,b500_mahalanobis_no_rs_with_corrdist,b2000_diagonal_no_rx_with_corrdist,8715.0,0.9610478299135118,0.8,0.7850562947799385,,,
pairwise,Exp1,multi_scale_rate_divergence,b500_mahalanobis_no_rs_with_corrdist,b2000_diagonal_no_rx_with_corrdist,8715.0,0.9463362232167161,1.0,0.7318768619662364,,,
pairwise,Exp1,state_volatility,b500_mahalanobis_no_rs_with_corrdist,b2000_diagonal_no_rx_with_corrdist,8715.0,0.966612543166695,1.0,0.6148148148148148,,,
pairwise,Exp1,D_state,b500_mahalanobis_no_rs_with_corrdist,b2000_diagonal_no_ry_with_corrdist,8715.0,0.8531519786363957,1.0,0.07389162561576355,,,
pairwise,Exp1,V1000_norm,b500_mahalanobis_no_rs_with_corrdist,b2000_diagonal_no_ry_with_corrdist,8715.0,0.8984969583821003,0.8,0.46308724832214765,,,
pairwise,Exp1,multi_scale_rate_divergence,b500_mahalanobis_no_rs_with_corrdist,b2000_diagonal_no_ry_with_corrdist,8715.0,0.8447505537525752,1.0,0.5152041702867072,,,
pairwise,Exp1,state_volatility,b500_mahalanobis_no_rs_with_corrdist,b2000_diagonal_no_ry_with_corrdist,8715.0,0.904417309772297,1.0,0.49828178694158076,,,
pairwise,Exp1,D_state,b500_mahalanobis_no_rs_with_corrdist,b2000_diagonal_no_rs_with_corrdist,8715.0,0.9662947857955476,1.0,0.9954233409610984,,,
pairwise,Exp1,V1000_norm,b500_mahalanobis_no_rs_with_corrdist,b2000_diagonal_no_rs_with_corrdist,8715.0,0.9811134181691539,1.0,0.8300104931794333,,,
pairwise,Exp1,multi_scale_rate_divergence,b500_mahalanobis_no_rs_with_corrdist,b2000_diagonal_no_rs_with_corrdist,8715.0,0.9792144929094045,1.0,0.8338590956887487,,,
pairwise,Exp1,state_volatility,b500_mahalanobis_no_rs_with_corrdist,b2000_diagonal_no_rs_with_corrdist,8715.0,0.9865227607223669,1.0,0.8261780104712042,,,
pairwise,Exp1,D_state,b500_mahalanobis_no_rs_with_corrdist,b2000_diagonal_full_without_corrdist,8715.0,0.524335642219869,0.8,0.32926829268292684,,,
pairwise,Exp1,V1000_norm,b500_mahalanobis_no_rs_with_corrdist,b2000_diagonal_full_without_corrdist,8715.0,0.7868305219145062,0.8,0.30149253731343284,,,
pairwise,Exp1,multi_scale_rate_divergence,b500_mahalanobis_no_rs_with_corrdist,b2000_diagonal_full_without_corrdist,8715.0,0.6073671660534902,0.6,0.26744186046511625,,,
pairwise,Exp1,state_volatility,b500_mahalanobis_no_rs_with_corrdist,b2000_diagonal_full_without_corrdist,8715.0,0.8533938393587478,0.6,0.5244755244755245,,,
pairwise,Exp1,D_state,b500_mahalanobis_no_rs_with_corrdist,b2000_diagonal_no_rx_without_corrdist,8715.0,0.5426165004182574,0.8,0.3863275039745628,,,
pairwise,Exp1,V1000_norm,b500_mahalanobis_no_rs_with_corrdist,b2000_diagonal_no_rx_without_corrdist,8715.0,0.7453584133695277,0.8,0.30930930930930933,,,
pairwise,Exp1,multi_scale_rate_divergence,b500_mahalanobis_no_rs_with_corrdist,b2000_diagonal_no_rx_without_corrdist,8715.0,0.5698907848194293,0.6,0.25467625899280577,,,
pairwise,Exp1,state_volatility,b500_mahalanobis_no_rs_with_corrdist,b2000_diagonal_no_rx_without_corrdist,8715.0,0.8385888853171527,0.6,0.46308724832214765,,,
pairwise,Exp1,D_state,b500_mahalanobis_no_rs_with_corrdist,b2000_diagonal_no_ry_without_corrdist,8715.0,-0.01687617578393359,0.6,0.016317016317016316,,,
pairwise,Exp1,V1000_norm,b500_mahalanobis_no_rs_with_corrdist,b2000_diagonal_no_ry_without_corrdist,8715.0,0.6844685872617748,0.4,0.3699921445404556,,,
pairwise,Exp1,multi_scale_rate_divergence,b500_mahalanobis_no_rs_with_corrdist,b2000_diagonal_no_ry_without_corrdist,8715.0,0.5136811648645939,0.6,0.22300140252454417,,,
pairwise,Exp1,state_volatility,b500_mahalanobis_no_rs_with_corrdist,b2000_diagonal_no_ry_without_corrdist,8715.0,0.6314364369385712,0.6,0.4425144747725393,,,
pairwise,Exp1,D_state,b500_mahalanobis_no_rs_with_corrdist,b2000_diagonal_no_rs_without_corrdist,8715.0,0.519041747833813,0.8,0.3142426525998493,,,
pairwise,Exp1,V1000_norm,b500_mahalanobis_no_rs_with_corrdist,b2000_diagonal_no_rs_without_corrdist,8715.0,0.7464119547808499,0.8,0.29376854599406527,,,
pairwise,Exp1,multi_scale_rate_divergence,b500_mahalanobis_no_rs_with_corrdist,b2000_diagonal_no_rs_without_corrdist,8715.0,0.5645859278945156,0.6,0.2412811387900356,,,
pairwise,Exp1,state_volatility,b500_mahalanobis_no_rs_with_corrdist,b2000_diagonal_no_rs_without_corrdist,8715.0,0.8394847754634942,0.6,0.4236734693877551,,,
pairwise,Exp1,D_state,b500_mahalanobis_full_without_corrdist,b500_mahalanobis_no_rx_without_corrdist,8717.0,0.9744585534280936,1.0,0.6268656716417911,,,
pairwise,Exp1,V1000_norm,b500_mahalanobis_full_without_corrdist,b500_mahalanobis_no_rx_without_corrdist,8717.0,0.9856462815001263,0.8,0.768762677484787,,,
pairwise,Exp1,multi_scale_rate_divergence,b500_mahalanobis_full_without_corrdist,b500_mahalanobis_no_rx_without_corrdist,8717.0,0.9714482903164957,1.0,0.7165354330708661,,,
pairwise,Exp1,state_volatility,b500_mahalanobis_full_without_corrdist,b500_mahalanobis_no_rx_without_corrdist,8717.0,0.9861922378356266,1.0,0.8377239199157007,,,
pairwise,Exp1,D_state,b500_mahalanobis_full_without_corrdist,b500_mahalanobis_no_ry_without_corrdist,8717.0,0.26493974830002753,0.6,0.5152041702867072,,,
pairwise,Exp1,V1000_norm,b500_mahalanobis_full_without_corrdist,b500_mahalanobis_no_ry_without_corrdist,8717.0,0.8600249285856314,0.8,0.6577946768060836,,,
pairwise,Exp1,multi_scale_rate_divergence,b500_mahalanobis_full_without_corrdist,b500_mahalanobis_no_ry_without_corrdist,8717.0,0.7759414110666559,0.8,0.4413223140495868,,,
pairwise,Exp1,state_volatility,b500_mahalanobis_full_without_corrdist,b500_mahalanobis_no_ry_without_corrdist,8717.0,0.9165954667057861,1.0,0.8692390139335477,,,
pairwise,Exp1,D_state,b500_mahalanobis_full_without_corrdist,b500_mahalanobis_no_rs_without_corrdist,8717.0,0.98105181193449,1.0,0.5365638766519824,,,
pairwise,Exp1,V1000_norm,b500_mahalanobis_full_without_corrdist,b500_mahalanobis_no_rs_without_corrdist,8717.0,0.9820690890610315,1.0,0.8128898128898129,,,
pairwise,Exp1,multi_scale_rate_divergence,b500_mahalanobis_full_without_corrdist,b500_mahalanobis_no_rs_without_corrdist,8717.0,0.9721097611767765,1.0,0.6981499513145083,,,
pairwise,Exp1,state_volatility,b500_mahalanobis_full_without_corrdist,b500_mahalanobis_no_rs_without_corrdist,8717.0,0.9878136571297216,1.0,0.797938144329897,,,
pairwise,Exp1,D_state,b500_mahalanobis_full_without_corrdist,b500_diagonal_full_with_corrdist,8717.0,0.6092064990050551,0.8,0.0859277708592777,,,
pairwise,Exp1,V1000_norm,b500_mahalanobis_full_without_corrdist,b500_diagonal_full_with_corrdist,8717.0,0.7968909765931073,0.8,0.3561430793157076,,,
pairwise,Exp1,multi_scale_rate_divergence,b500_mahalanobis_full_without_corrdist,b500_diagonal_full_with_corrdist,8717.0,0.5730002629403509,0.8,0.2814107274063189,,,
pairwise,Exp1,state_volatility,b500_mahalanobis_full_without_corrdist,b500_diagonal_full_with_corrdist,8717.0,0.7576914240895773,0.6,0.48299319727891155,,,
pairwise,Exp1,D_state,b500_mahalanobis_full_without_corrdist,b500_diagonal_no_rx_with_corrdist,8717.0,0.5043805987924014,0.8,0.07920792079207921,,,
pairwise,Exp1,V1000_norm,b500_mahalanobis_full_without_corrdist,b500_diagonal_no_rx_with_corrdist,8717.0,0.7676157892513223,0.6,0.3212121212121212,,,
pairwise,Exp1,multi_scale_rate_divergence,b500_mahalanobis_full_without_corrdist,b500_diagonal_no_rx_with_corrdist,8717.0,0.5423359820961166,0.8,0.24305060584461868,,,
pairwise,Exp1,state_volatility,b500_mahalanobis_full_without_corrdist,b500_diagonal_no_rx_with_corrdist,8717.0,0.7285615763586347,0.6,0.31722054380664655,,,
pairwise,Exp1,D_state,b500_mahalanobis_full_without_corrdist,b500_diagonal_no_ry_with_corrdist,8717.0,0.6031943771749813,0.8,0.09,,,
pairwise,Exp1,V1000_norm,b500_mahalanobis_full_without_corrdist,b500_diagonal_no_ry_with_corrdist,8717.0,0.76751357678174,0.6,0.3885350318471338,,,
pairwise,Exp1,multi_scale_rate_divergence,b500_mahalanobis_full_without_corrdist,b500_diagonal_no_ry_with_corrdist,8717.0,0.5297263110265644,0.8,0.29185185185185186,,,
pairwise,Exp1,state_volatility,b500_mahalanobis_full_without_corrdist,b500_diagonal_no_ry_with_corrdist,8717.0,0.7328016719133296,0.6,0.4485049833887043,,,
pairwise,Exp1,D_state,b500_mahalanobis_full_without_corrdist,b500_diagonal_no_rs_with_corrdist,8717.0,0.5357488205076889,0.8,0.08525202240199128,,,
pairwise,Exp1,V1000_norm,b500_mahalanobis_full_without_corrdist,b500_diagonal_no_rs_with_corrdist,8717.0,0.7882242205185525,0.8,0.3582554517133956,,,
pairwise,Exp1,multi_scale_rate_divergence,b500_mahalanobis_full_without_corrdist,b500_diagonal_no_rs_with_corrdist,8717.0,0.5756215360186007,0.8,0.29185185185185186,,,
pairwise,Exp1,state_volatility,b500_mahalanobis_full_without_corrdist,b500_diagonal_no_rs_with_corrdist,8717.0,0.7554677312249936,0.6,0.48425531914893616,,,
pairwise,Exp1,D_state,b500_mahalanobis_full_without_corrdist,b500_diagonal_full_without_corrdist,8717.0,0.6211113729157153,0.8,0.7267326732673267,,,
pairwise,Exp1,V1000_norm,b500_mahalanobis_full_without_corrdist,b500_diagonal_full_without_corrdist,8717.0,0.9518541026540771,1.0,0.7047898338220919,,,
pairwise,Exp1,multi_scale_rate_divergence,b500_mahalanobis_full_without_corrdist,b500_diagonal_full_without_corrdist,8717.0,0.9489342383559679,1.0,0.6785370548604427,,,
pairwise,Exp1,state_volatility,b500_mahalanobis_full_without_corrdist,b500_diagonal_full_without_corrdist,8717.0,0.9857330188837036,0.8,0.8632478632478633,,,
pairwise,Exp1,D_state,b500_mahalanobis_full_without_corrdist,b500_diagonal_no_rx_without_corrdist,8717.0,0.887280386441746,0.8,0.7777777777777778,,,
pairwise,Exp1,V1000_norm,b500_mahalanobis_full_without_corrdist,b500_diagonal_no_rx_without_corrdist,8717.0,0.9560812051527356,1.0,0.6932038834951456,,,
pairwise,Exp1,multi_scale_rate_divergence,b500_mahalanobis_full_without_corrdist,b500_diagonal_no_rx_without_corrdist,8717.0,0.9293624216458712,0.8,0.5754290876242095,,,
pairwise,Exp1,state_volatility,b500_mahalanobis_full_without_corrdist,b500_diagonal_no_rx_without_corrdist,8717.0,0.9566961503157804,0.8,0.5740072202166066,,,
pairwise,Exp1,D_state,b500_mahalanobis_full_without_corrdist,b500_diagonal_no_ry_without_corrdist,8717.0,-0.23169818248076138,0.4,0.5152041702867072,,,
pairwise,Exp1,V1000_norm,b500_mahalanobis_full_without_corrdist,b500_diagonal_no_ry_without_corrdist,8717.0,0.7647755058430149,1.0,0.5883424408014571,,,
pairwise,Exp1,multi_scale_rate_divergence,b500_mahalanobis_full_without_corrdist,b500_diagonal_no_ry_without_corrdist,8717.0,0.7070247430515993,1.0,0.39408473221422863,,,
pairwise,Exp1,state_volatility,b500_mahalanobis_full_without_corrdist,b500_diagonal_no_ry_without_corrdist,8717.0,0.8959418948206412,0.6,0.8692390139335477,,,
pairwise,Exp1,D_state,b500_mahalanobis_full_without_corrdist,b500_diagonal_no_rs_without_corrdist,8717.0,0.9061172144595367,1.0,0.768762677484787,,,
pairwise,Exp1,V1000_norm,b500_mahalanobis_full_without_corrdist,b500_diagonal_no_rs_without_corrdist,8717.0,0.9527956952586465,1.0,0.7616161616161616,,,
pairwise,Exp1,multi_scale_rate_divergence,b500_mahalanobis_full_without_corrdist,b500_diagonal_no_rs_without_corrdist,8717.0,0.9258757799472684,0.8,0.5797101449275363,,,
pairwise,Exp1,state_volatility,b500_mahalanobis_full_without_corrdist,b500_diagonal_no_rs_without_corrdist,8717.0,0.9533843117763663,0.8,0.5474711623779946,,,
pairwise,Exp1,D_state,b500_mahalanobis_full_without_corrdist,b1000_mahalanobis_full_with_corrdist,8717.0,0.6634478932602544,0.8,0.09478970495919649,,,
pairwise,Exp1,V1000_norm,b500_mahalanobis_full_without_corrdist,b1000_mahalanobis_full_with_corrdist,8717.0,0.8371022683697699,0.8,0.3657008613938919,,,
pairwise,Exp1,multi_scale_rate_divergence,b500_mahalanobis_full_without_corrdist,b1000_mahalanobis_full_with_corrdist,8717.0,0.655583150415851,0.8,0.29280948851000743,,,
pairwise,Exp1,state_volatility,b500_mahalanobis_full_without_corrdist,b1000_mahalanobis_full_with_corrdist,8717.0,0.8094370593092648,0.6,0.4995700773860705,,,
pairwise,Exp1,D_state,b500_mahalanobis_full_without_corrdist,b1000_mahalanobis_no_rx_with_corrdist,8717.0,0.6021471095565182,0.8,0.0839030453697949,,,
pairwise,Exp1,V1000_norm,b500_mahalanobis_full_without_corrdist,b1000_mahalanobis_no_rx_with_corrdist,8717.0,0.8295525331409427,0.8,0.32825590251332826,,,
pairwise,Exp1,multi_scale_rate_divergence,b500_mahalanobis_full_without_corrdist,b1000_mahalanobis_no_rx_with_corrdist,8717.0,0.651239014702114,0.8,0.2785923753665689,,,
pairwise,Exp1,state_volatility,b500_mahalanobis_full_without_corrdist,b1000_mahalanobis_no_rx_with_corrdist,8717.0,0.801536687698427,0.6,0.39074960127591707,,,
pairwise,Exp1,D_state,b500_mahalanobis_full_without_corrdist,b1000_mahalanobis_no_ry_with_corrdist,8717.0,0.6569436516946892,0.6,0.09204758922980588,,,
pairwise,Exp1,V1000_norm,b500_mahalanobis_full_without_corrdist,b1000_mahalanobis_no_ry_with_corrdist,8717.0,0.7790766403163456,0.8,0.4121457489878543,,,
pairwise,Exp1,multi_scale_rate_divergence,b500_mahalanobis_full_without_corrdist,b1000_mahalanobis_no_ry_with_corrdist,8717.0,0.5521801484965538,0.8,0.29376854599406527,,,
pairwise,Exp1,state_volatility,b500_mahalanobis_full_without_corrdist,b1000_mahalanobis_no_ry_with_corrdist,8717.0,0.7741787513464817,0.6,0.45454545454545453,,,
pairwise,Exp1,D_state,b500_mahalanobis_full_without_corrdist,b1000_mahalanobis_no_rs_with_corrdist,8717.0,0.6370137643972589,0.8,0.09547738693467336,,,
pairwise,Exp1,V1000_norm,b500_mahalanobis_full_without_corrdist,b1000_mahalanobis_no_rs_with_corrdist,8717.0,0.8349153504998076,0.8,0.345679012345679,,,
pairwise,Exp1,multi_scale_rate_divergence,b500_mahalanobis_full_without_corrdist,b1000_mahalanobis_no_rs_with_corrdist,8717.0,0.6627110649939058,0.8,0.31622641509433963,,,
pairwise,Exp1,state_volatility,b500_mahalanobis_full_without_corrdist,b1000_mahalanobis_no_rs_with_corrdist,8717.0,0.8047293001903559,0.6,0.4880546075085324,,,
pairwise,Exp1,D_state,b500_mahalanobis_full_without_corrdist,b1000_mahalanobis_full_without_corrdist,8717.0,0.9679342807237459,1.0,0.3561430793157076,,,
pairwise,Exp1,V1000_norm,b500_mahalanobis_full_without_corrdist,b1000_mahalanobis_full_without_corrdist,8717.0,0.9967972830398235,0.8,0.9292035398230089,,,
pairwise,Exp1,multi_scale_rate_divergence,b500_mahalanobis_full_without_corrdist,b1000_mahalanobis_full_without_corrdist,8717.0,0.9976613993946951,1.0,0.9442586399108138,,,
pairwise,Exp1,state_volatility,b500_mahalanobis_full_without_corrdist,b1000_mahalanobis_full_without_corrdist,8717.0,0.9983435404980869,1.0,0.9773242630385488,,,
pairwise,Exp1,D_state,b500_mahalanobis_full_without_corrdist,b1000_mahalanobis_no_rx_without_corrdist,8717.0,0.9601519149434294,1.0,0.48425531914893616,,,
pairwise,Exp1,V1000_norm,b500_mahalanobis_full_without_corrdist,b1000_mahalanobis_no_rx_without_corrdist,8717.0,0.9862174190932931,0.8,0.7795918367346939,,,
pairwise,Exp1,multi_scale_rate_divergence,b500_mahalanobis_full_without_corrdist,b1000_mahalanobis_no_rx_without_corrdist,8717.0,0.9754257977277843,1.0,0.7492477432296891,,,
pairwise,Exp1,state_volatility,b500_mahalanobis_full_without_corrdist,b1000_mahalanobis_no_rx_without_corrdist,8717.0,0.9905865489912125,1.0,0.8997821350762527,,,
pairwise,Exp1,D_state,b500_mahalanobis_full_without_corrdist,b1000_mahalanobis_no_ry_without_corrdist,8717.0,0.6335590913033512,0.8,0.07455329636475662,,,
pairwise,Exp1,V1000_norm,b500_mahalanobis_full_without_corrdist,b1000_mahalanobis_no_ry_without_corrdist,8717.0,0.8378369187319079,0.8,0.659372026641294,,,
pairwise,Exp1,multi_scale_rate_divergence,b500_mahalanobis_full_without_corrdist,b1000_mahalanobis_no_ry_without_corrdist,8717.0,0.7648424826251268,0.8,0.4389438943894389,,,
pairwise,Exp1,state_volatility,b500_mahalanobis_full_without_corrdist,b1000_mahalanobis_no_ry_without_corrdist,8717.0,0.9193378480886095,1.0,0.851380042462845,,,
pairwise,Exp1,D_state,b500_mahalanobis_full_without_corrdist,b1000_mahalanobis_no_rs_without_corrdist,8717.0,0.9617308031733296,1.0,0.3646322378716745,,,
pairwise,Exp1,V1000_norm,b500_mahalanobis_full_without_corrdist,b1000_mahalanobis_no_rs_without_corrdist,8717.0,0.9819657698758775,1.0,0.8147762747138397,,,
pairwise,Exp1,multi_scale_rate_divergence,b500_mahalanobis_full_without_corrdist,b1000_mahalanobis_no_rs_without_corrdist,8717.0,0.9770801910333211,1.0,0.7284440039643211,,,
pairwise,Exp1,state_volatility,b500_mahalanobis_full_without_corrdist,b1000_mahalanobis_no_rs_without_corrdist,8717.0,0.992607465775725,1.0,0.8793103448275862,,,
pairwise,Exp1,D_state,b500_mahalanobis_full_without_corrdist,b1000_diagonal_full_with_corrdist,8717.0,0.6536164481103645,0.8,0.09,,,
pairwise,Exp1,V1000_norm,b500_mahalanobis_full_without_corrdist,b1000_diagonal_full_with_corrdist,8717.0,0.7963497152114498,0.8,0.3582554517133956,,,
pairwise,Exp1,multi_scale_rate_divergence,b500_mahalanobis_full_without_corrdist,b1000_diagonal_full_with_corrdist,8717.0,0.5890499332488637,0.8,0.2870848708487085,,,
pairwise,Exp1,state_volatility,b500_mahalanobis_full_without_corrdist,b1000_diagonal_full_with_corrdist,8717.0,0.7583658877341436,0.6,0.48047538200339557,,,
pairwise,Exp1,D_state,b500_mahalanobis_full_without_corrdist,b1000_diagonal_no_rx_with_corrdist,8717.0,0.5628482697851319,0.8,0.07920792079207921,,,
pairwise,Exp1,V1000_norm,b500_mahalanobis_full_without_corrdist,b1000_diagonal_no_rx_with_corrdist,8717.0,0.7837544237265948,0.6,0.32422171602126043,,,
pairwise,Exp1,multi_scale_rate_divergence,b500_mahalanobis_full_without_corrdist,b1000_diagonal_no_rx_with_corrdist,8717.0,0.576401902458865,0.8,0.25557955363570917,,,
pairwise,Exp1,state_volatility,b500_mahalanobis_full_without_corrdist,b1000_diagonal_no_rx_with_corrdist,8717.0,0.73955928143226,0.6,0.3142426525998493,,,
pairwise,Exp1,D_state,b500_mahalanobis_full_without_corrdist,b1000_diagonal_no_ry_with_corrdist,8717.0,0.6600707972176004,0.6,0.09,,,
pairwise,Exp1,V1000_norm,b500_mahalanobis_full_without_corrdist,b1000_diagonal_no_ry_with_corrdist,8717.0,0.7339976109021813,0.6,0.3885350318471338,,,
pairwise,Exp1,multi_scale_rate_divergence,b500_mahalanobis_full_without_corrdist,b1000_diagonal_no_ry_with_corrdist,8717.0,0.5008405568174182,0.8,0.2861356932153392,,,
