window_index,event,reasons,stage,accepted_total,direction_id,ablation
5290,ONLINE_UPDATE,,,1720.0,Exp2_to_Exp1,B7_TENT_LITE
5419,ONLINE_UPDATE,,,1740.0,Exp2_to_Exp1,B7_TENT_LITE
5439,ONLINE_UPDATE,,,1760.0,Exp2_to_Exp1,B7_TENT_LITE
5459,ONLINE_UPDATE,,,1780.0,Exp2_to_Exp1,B7_TENT_LITE
5479,ONLINE_UPDATE,,,1800.0,Exp2_to_Exp1,B7_TENT_LITE
5608,ONLINE_UPDATE,,,1820.0,Exp2_to_Exp1,B7_TENT_LITE
5644,ONLINE_UPDATE,,,1840.0,Exp2_to_Exp1,B7_TENT_LITE
5822,ONLINE_UPDATE,,,1860.0,Exp2_to_Exp1,B7_TENT_LITE
5943,ONLINE_UPDATE,,,1880.0,Exp2_to_Exp1,B7_TENT_LITE
5963,ONLINE_UPDATE,,,1900.0,Exp2_to_Exp1,B7_TENT_LITE
5983,ONLINE_UPDATE,,,1920.0,Exp2_to_Exp1,B7_TENT_LITE
6113,ONLINE_UPDATE,,,1940.0,Exp2_to_Exp1,B7_TENT_LITE
6133,ONLINE_UPDATE,,,1960.0,Exp2_to_Exp1,B7_TENT_LITE
6153,ONLINE_UPDATE,,,1980.0,Exp2_to_Exp1,B7_TENT_LITE
6173,ONLINE_UPDATE,,,2000.0,Exp2_to_Exp1,B7_TENT_LITE
6193,ONLINE_UPDATE,,,2020.0,Exp2_to_Exp1,B7_TENT_LITE
6322,ONLINE_UPDATE,,,2040.0,Exp2_to_Exp1,B7_TENT_LITE
6342,ONLINE_UPDATE,,,2060.0,Exp2_to_Exp1,B7_TENT_LITE
6362,ONLINE_UPDATE,,,2080.0,Exp2_to_Exp1,B7_TENT_LITE
6382,ONLINE_UPDATE,,,2100.0,Exp2_to_Exp1,B7_TENT_LITE
6511,ONLINE_UPDATE,,,2120.0,Exp2_to_Exp1,B7_TENT_LITE
6534,ONLINE_UPDATE,,,2140.0,Exp2_to_Exp1,B7_TENT_LITE
6554,ONLINE_UPDATE,,,2160.0,Exp2_to_Exp1,B7_TENT_LITE
6574,ONLINE_UPDATE,,,2180.0,Exp2_to_Exp1,B7_TENT_LITE
6594,ONLINE_UPDATE,,,2200.0,Exp2_to_Exp1,B7_TENT_LITE
6723,ONLINE_UPDATE,,,2220.0,Exp2_to_Exp1,B7_TENT_LITE
6743,ONLINE_UPDATE,,,2240.0,Exp2_to_Exp1,B7_TENT_LITE
6763,ONLINE_UPDATE,,,2260.0,Exp2_to_Exp1,B7_TENT_LITE
6783,ONLINE_UPDATE,,,2280.0,Exp2_to_Exp1,B7_TENT_LITE
6912,ONLINE_UPDATE,,,2300.0,Exp2_to_Exp1,B7_TENT_LITE
7033,ONLINE_UPDATE,,,2320.0,Exp2_to_Exp1,B7_TENT_LITE
7053,ONLINE_UPDATE,,,2340.0,Exp2_to_Exp1,B7_TENT_LITE
7073,ONLINE_UPDATE,,,2360.0,Exp2_to_Exp1,B7_TENT_LITE
7093,ONLINE_UPDATE,,,2380.0,Exp2_to_Exp1,B7_TENT_LITE
7222,ONLINE_UPDATE,,,2400.0,Exp2_to_Exp1,B7_TENT_LITE
7242,ONLINE_UPDATE,,,2420.0,Exp2_to_Exp1,B7_TENT_LITE
7363,ONLINE_UPDATE,,,2440.0,Exp2_to_Exp1,B7_TENT_LITE
7383,ONLINE_UPDATE,,,2460.0,Exp2_to_Exp1,B7_TENT_LITE
7512,ONLINE_UPDATE,,,2480.0,Exp2_to_Exp1,B7_TENT_LITE
7640,ONLINE_UPDATE,,,2500.0,Exp2_to_Exp1,B7_TENT_LITE
7660,ONLINE_UPDATE,,,2520.0,Exp2_to_Exp1,B7_TENT_LITE
7680,ONLINE_UPDATE,,,2540.0,Exp2_to_Exp1,B7_TENT_LITE
7809,ONLINE_UPDATE,,,2560.0,Exp2_to_Exp1,B7_TENT_LITE
7932,ONLINE_UPDATE,,,2580.0,Exp2_to_Exp1,B7_TENT_LITE
7952,ONLINE_UPDATE,,,2600.0,Exp2_to_Exp1,B7_TENT_LITE
7972,ONLINE_UPDATE,,,2620.0,Exp2_to_Exp1,B7_TENT_LITE
7992,ONLINE_UPDATE,,,2640.0,Exp2_to_Exp1,B7_TENT_LITE
8121,ONLINE_UPDATE,,,2660.0,Exp2_to_Exp1,B7_TENT_LITE
8141,ONLINE_UPDATE,,,2680.0,Exp2_to_Exp1,B7_TENT_LITE
8161,ONLINE_UPDATE,,,2700.0,Exp2_to_Exp1,B7_TENT_LITE
8181,ONLINE_UPDATE,,,2720.0,Exp2_to_Exp1,B7_TENT_LITE
8311,ONLINE_UPDATE,,,2740.0,Exp2_to_Exp1,B7_TENT_LITE
8331,ONLINE_UPDATE,,,2760.0,Exp2_to_Exp1,B7_TENT_LITE
8452,ONLINE_UPDATE,,,2780.0,Exp2_to_Exp1,B7_TENT_LITE
8472,ONLINE_UPDATE,,,2800.0,Exp2_to_Exp1,B7_TENT_LITE
8492,ONLINE_UPDATE,,,2820.0,Exp2_to_Exp1,B7_TENT_LITE
8621,ONLINE_UPDATE,,,2840.0,Exp2_to_Exp1,B7_TENT_LITE
8641,ONLINE_UPDATE,,,2860.0,Exp2_to_Exp1,B7_TENT_LITE
8661,ONLINE_UPDATE,,,2880.0,Exp2_to_Exp1,B7_TENT_LITE
8681,ONLINE_UPDATE,,,2900.0,Exp2_to_Exp1,B7_TENT_LITE
8810,ONLINE_UPDATE,,,2920.0,Exp2_to_Exp1,B7_TENT_LITE
8830,ONLINE_UPDATE,,,2940.0,Exp2_to_Exp1,B7_TENT_LITE
8850,ONLINE_UPDATE,,,2960.0,Exp2_to_Exp1,B7_TENT_LITE
8870,ONLINE_UPDATE,,,2980.0,Exp2_to_Exp1,B7_TENT_LITE
8890,ONLINE_UPDATE,,,3000.0,Exp2_to_Exp1,B7_TENT_LITE
9019,ONLINE_UPDATE,,,3020.0,Exp2_to_Exp1,B7_TENT_LITE
9039,ONLINE_UPDATE,,,3040.0,Exp2_to_Exp1,B7_TENT_LITE
9062,ONLINE_UPDATE,,,3060.0,Exp2_to_Exp1,B7_TENT_LITE
9082,ONLINE_UPDATE,,,3080.0,Exp2_to_Exp1,B7_TENT_LITE
