direction_id,source_dataset,target_dataset,feature_group,formulation,model_name,feature_name,channel,feature_family,direction_sign,abs_effect_size,direction_stability,redundancy_factor,normalized_weight,contribution_mean_stage1,contribution_mean_stage5,contribution_gap,redundancy_notes,physical_meaning
Exp1_to_Exp2,Exp1,Exp2,ry_only,mean_z,ry_only_mean_z,ry_rms,ry,rms,1,1.0,1.0,1.0,0.1,-0.22677783617447933,1.2000000000000002,1.4267778361744794,,Fy/Fz lateral shear ratio; energy-like shear ratio magnitude
Exp1_to_Exp2,Exp1,Exp2,ry_only,mean_z,ry_only_mean_z,ry_std,ry,std,1,0.8273176375239351,1.0,1.0,0.1,0.00047578185635683006,0.41034788041267645,0.4098720985563196,,Fy/Fz lateral shear ratio; within-phase dispersion
Exp1_to_Exp2,Exp1,Exp2,ry_only,direction_mean_z,ry_only_direction_mean_z,ry_absmean,ry,absmean,1,1.0,1.0,1.0,0.1,-0.09843006787796345,0.762565114144992,0.8609951820229554,,Fy/Fz lateral shear ratio; average shear magnitude in the sensitive phase
Exp1_to_Exp2,Exp1,Exp2,ry_only,direction_mean_z,ry_only_direction_mean_z,ry_corrdist_base,ry,corrdist_base,1,0.961053110238778,1.0,1.0,0.1,0.3105607254436616,0.9470787011891961,0.6365179757455346,,Fy/Fz lateral shear ratio; shape departure from the baseline mean waveform
Exp1_to_Exp2,Exp1,Exp2,ry_only,direction_mean_z,ry_only_direction_mean_z,ry_mean,ry,mean,-1,1.0,1.0,0.5,0.1,-0.1068109359804808,0.6728109256361288,0.7796218616166095,downweighted_with_ry_absmean_r=0.998,Fy/Fz lateral shear ratio; signed average shear ratio in the sensitive phase
Exp1_to_Exp2,Exp1,Exp2,ry_only,direction_mean_z,ry_only_direction_mean_z,ry_p2p,ry,p2p,1,1.0,1.0,1.0,0.1,-0.04185950814786566,0.8308403151627095,0.8726998233105752,,Fy/Fz lateral shear ratio; peak-to-peak sensitive-phase span
Exp1_to_Exp2,Exp1,Exp2,ry_only,direction_mean_z,ry_only_direction_mean_z,ry_peak_phase,ry,peak_phase,1,0.12745219954774778,0.954,1.0,0.1,1.5543100584417226e-14,0.34999951000084145,0.3499995100008259,,Fy/Fz lateral shear ratio; phase location of the largest absolute response
Exp1_to_Exp2,Exp1,Exp2,ry_only,direction_mean_z,ry_only_direction_mean_z,ry_peak_width,ry,peak_width,1,0.6600765302176812,1.0,1.0,0.1,-0.01666666610555557,0.11166666290722237,0.12833332901277794,,Fy/Fz lateral shear ratio; fraction of sensitive phase near the peak response
Exp1_to_Exp2,Exp1,Exp2,ry_only,direction_mean_z,ry_only_direction_mean_z,ry_q05,ry,q05,-1,1.0,1.0,1.0,0.1,-1.0142213630122283,1.2000000000000002,2.2142213630122285,,Fy/Fz lateral shear ratio; lower-tail sensitive-phase shear ratio
Exp1_to_Exp2,Exp1,Exp2,ry_only,direction_mean_z,ry_only_direction_mean_z,ry_q95,ry,q95,-1,1.0,1.0,1.0,0.1,-0.08899135827691054,0.23145885159001864,0.3204502098669292,,Fy/Fz lateral shear ratio; upper-tail sensitive-phase shear ratio
Exp1_to_Exp2,Exp1,Exp2,ry_only,direction_mean_z,ry_only_direction_mean_z,ry_rms,ry,rms,1,1.0,1.0,1.0,0.1,-0.22677783617447933,1.2000000000000002,1.4267778361744794,,Fy/Fz lateral shear ratio; energy-like shear ratio magnitude
Exp1_to_Exp2,Exp1,Exp2,ry_only,direction_mean_z,ry_only_direction_mean_z,ry_std,ry,std,1,0.8273176375239351,1.0,1.0,0.1,0.00047578185635683006,0.41034788041267645,0.4098720985563196,,Fy/Fz lateral shear ratio; within-phase dispersion
Exp1_to_Exp2,Exp1,Exp2,ry_only,weighted_direction,ry_only_weighted_direction,ry_absmean,ry,absmean,1,1.0,1.0,1.0,0.12391517413182578,-0.12196979000905271,0.9449338890613227,1.0669036790703754,,Fy/Fz lateral shear ratio; average shear magnitude in the sensitive phase
Exp1_to_Exp2,Exp1,Exp2,ry_only,weighted_direction,ry_only_weighted_direction,ry_corrdist_base,ry,corrdist_base,1,0.961053110238778,1.0,1.0,0.11908906350517093,0.3698438595457217,1.1278671559031497,0.758023296357428,,Fy/Fz lateral shear ratio; shape departure from the baseline mean waveform
Exp1_to_Exp2,Exp1,Exp2,ry_only,weighted_direction,ry_only_weighted_direction,ry_mean,ry,mean,-1,1.0,1.0,0.5,0.06195758706591289,-0.06617747865602286,0.4168574150399789,0.4830348936960018,downweighted_with_ry_absmean_r=0.998,Fy/Fz lateral shear ratio; signed average shear ratio in the sensitive phase
Exp1_to_Exp2,Exp1,Exp2,ry_only,weighted_direction,ry_only_weighted_direction,ry_p2p,ry,p2p,1,1.0,1.0,1.0,0.12391517413182578,-0.05187028241215353,1.0295372232912816,1.0814075057034351,,Fy/Fz lateral shear ratio; peak-to-peak sensitive-phase span
Exp1_to_Exp2,Exp1,Exp2,ry_only,weighted_direction,ry_only_weighted_direction,ry_peak_phase,ry,peak_phase,1,0.12745219954774778,0.954,1.0,0.015066771471422975,2.3418434446275523e-15,0.052733626322926976,0.05273362632292464,,Fy/Fz lateral shear ratio; phase location of the largest absolute response
Exp1_to_Exp2,Exp1,Exp2,ry_only,weighted_direction,ry_only_weighted_direction,ry_peak_width,ry,peak_width,1,0.6600765302176812,1.0,1.0,0.08179349818225533,-0.01363224923809016,0.09133606989520411,0.10496831913329427,,Fy/Fz lateral shear ratio; fraction of sensitive phase near the peak response
Exp1_to_Exp2,Exp1,Exp2,ry_only,weighted_direction,ry_only_weighted_direction,ry_q05,ry,q05,-1,1.0,1.0,1.0,0.12391517413182578,-1.2567741680587796,1.4869820895819092,2.7437562576406886,,Fy/Fz lateral shear ratio; lower-tail sensitive-phase shear ratio
Exp1_to_Exp2,Exp1,Exp2,ry_only,weighted_direction,ry_only_weighted_direction,ry_q95,ry,q95,-1,1.0,1.0,1.0,0.12391517413182578,-0.11027379657111064,0.2868126389912958,0.3970864355624064,,Fy/Fz lateral shear ratio; upper-tail sensitive-phase shear ratio
Exp1_to_Exp2,Exp1,Exp2,ry_only,weighted_direction,ry_only_weighted_direction,ry_rms,ry,rms,1,1.0,1.0,1.0,0.12391517413182578,-0.2810121505879926,1.4869820895819092,1.7679942401699018,,Fy/Fz lateral shear ratio; energy-like shear ratio magnitude
Exp1_to_Exp2,Exp1,Exp2,ry_only,weighted_direction,ry_only_weighted_direction,ry_std,ry,std,1,0.8273176375239351,1.0,1.0,0.10251720911610913,0.0004877582806178374,0.4206771946661849,0.4201894363855671,,Fy/Fz lateral shear ratio; within-phase dispersion
Exp1_to_Exp2,Exp1,Exp2,rs_only,mean_z,rs_only_mean_z,rs_absmean,rs,absmean,1,0.6594894067206771,1.0,1.0,0.125,-0.704333182600644,-0.4166970502514824,0.28763613234916163,,resultant shear ratio contrast; average shear magnitude in the sensitive phase
Exp1_to_Exp2,Exp1,Exp2,rs_only,mean_z,rs_only_mean_z,rs_corrdist_base,rs,corrdist_base,1,1.0,1.0,1.0,0.125,0.14292438635806817,1.5,1.3570756136419317,,resultant shear ratio contrast; shape departure from the baseline mean waveform
Exp1_to_Exp2,Exp1,Exp2,rs_only,mean_z,rs_only_mean_z,rs_mean,rs,mean,1,0.6594894067206771,1.0,0.5,0.125,-0.704333182600644,-0.4166970502514824,0.28763613234916163,downweighted_with_rs_absmean_r=1.000,resultant shear ratio contrast; signed average shear ratio in the sensitive phase
Exp1_to_Exp2,Exp1,Exp2,rs_only,mean_z,rs_only_mean_z,rs_p2p,rs,p2p,1,1.0,1.0,1.0,0.125,0.42052270699550354,-1.3262223174863097,-1.7467450244818132,,resultant shear ratio contrast; peak-to-peak sensitive-phase span
Exp1_to_Exp2,Exp1,Exp2,rs_only,mean_z,rs_only_mean_z,rs_q05,rs,q05,1,0.7479130512789578,1.0,1.0,0.125,-1.0039586559107945,-0.3795297609501091,0.6244288949606853,,resultant shear ratio contrast; lower-tail sensitive-phase shear ratio
Exp1_to_Exp2,Exp1,Exp2,rs_only,mean_z,rs_only_mean_z,rs_q95,rs,q95,1,0.7939573917858391,1.0,1.0,0.125,-0.4829534334022494,-0.9028678297051851,-0.4199143963029357,,resultant shear ratio contrast; upper-tail sensitive-phase shear ratio
Exp1_to_Exp2,Exp1,Exp2,rs_only,mean_z,rs_only_mean_z,rs_rms,rs,rms,1,0.5593777357078118,1.0,0.25,0.125,-0.6325449926313448,-0.4712302741648061,0.16131471846653866,downweighted_with_rs_absmean_r=0.976;downweighted_with_rs_mean_r=0.976,resultant shear ratio contrast; energy-like shear ratio magnitude
Exp1_to_Exp2,Exp1,Exp2,rs_only,mean_z,rs_only_mean_z,rs_std,rs,std,1,1.0,1.0,0.5,0.125,0.3505658671812416,-1.5,-1.8505658671812415,downweighted_with_rs_p2p_r=0.972,resultant shear ratio contrast; within-phase dispersion
Exp1_to_Exp2,Exp1,Exp2,rs_only,direction_mean_z,rs_only_direction_mean_z,rs_absmean,rs,absmean,1,0.6594894067206771,1.0,1.0,0.125,-0.704333182600644,-0.4166970502514824,0.28763613234916163,,resultant shear ratio contrast; average shear magnitude in the sensitive phase
Exp1_to_Exp2,Exp1,Exp2,rs_only,direction_mean_z,rs_only_direction_mean_z,rs_corrdist_base,rs,corrdist_base,1,1.0,1.0,1.0,0.125,0.14292438635806817,1.5,1.3570756136419317,,resultant shear ratio contrast; shape departure from the baseline mean waveform
Exp1_to_Exp2,Exp1,Exp2,rs_only,direction_mean_z,rs_only_direction_mean_z,rs_mean,rs,mean,1,0.6594894067206771,1.0,0.5,0.125,-0.704333182600644,-0.4166970502514824,0.28763613234916163,downweighted_with_rs_absmean_r=1.000,resultant shear ratio contrast; signed average shear ratio in the sensitive phase
Exp1_to_Exp2,Exp1,Exp2,rs_only,direction_mean_z,rs_only_direction_mean_z,rs_p2p,rs,p2p,-1,1.0,1.0,1.0,0.125,-0.42052270699550354,1.3262223174863097,1.7467450244818132,,resultant shear ratio contrast; peak-to-peak sensitive-phase span
Exp1_to_Exp2,Exp1,Exp2,rs_only,direction_mean_z,rs_only_direction_mean_z,rs_q05,rs,q05,1,0.7479130512789578,1.0,1.0,0.125,-1.0039586559107945,-0.3795297609501091,0.6244288949606853,,resultant shear ratio contrast; lower-tail sensitive-phase shear ratio
Exp1_to_Exp2,Exp1,Exp2,rs_only,direction_mean_z,rs_only_direction_mean_z,rs_q95,rs,q95,-1,0.7939573917858391,1.0,1.0,0.125,0.4829534334022494,0.9028678297051851,0.4199143963029357,,resultant shear ratio contrast; upper-tail sensitive-phase shear ratio
Exp1_to_Exp2,Exp1,Exp2,rs_only,direction_mean_z,rs_only_direction_mean_z,rs_rms,rs,rms,1,0.5593777357078118,1.0,0.25,0.125,-0.6325449926313448,-0.4712302741648061,0.16131471846653866,downweighted_with_rs_absmean_r=0.976;downweighted_with_rs_mean_r=0.976,resultant shear ratio contrast; energy-like shear ratio magnitude
Exp1_to_Exp2,Exp1,Exp2,rs_only,direction_mean_z,rs_only_direction_mean_z,rs_std,rs,std,-1,1.0,1.0,0.5,0.125,-0.3505658671812416,1.5,1.8505658671812415,downweighted_with_rs_p2p_r=0.972,resultant shear ratio contrast; within-phase dispersion
Exp1_to_Exp2,Exp1,Exp2,rs_only,weighted_direction,rs_only_weighted_direction,rs_absmean,rs,absmean,1,0.6594894067206771,1.0,1.0,0.12753740336046304,-0.718630601675976,-0.42515567821630756,0.29347492345966847,,resultant shear ratio contrast; average shear magnitude in the sensitive phase
Exp1_to_Exp2,Exp1,Exp2,rs_only,weighted_direction,rs_only_weighted_direction,rs_corrdist_base,rs,corrdist_base,1,1.0,1.0,1.0,0.19338810003733806,0.22111900421431394,2.3206572004480566,2.0995381962337425,,resultant shear ratio contrast; shape departure from the baseline mean waveform
Exp1_to_Exp2,Exp1,Exp2,rs_only,weighted_direction,rs_only_weighted_direction,rs_mean,rs,mean,1,0.6594894067206771,1.0,0.5,0.06376870168023152,-0.359315300837988,-0.21257783910815378,0.14673746172983423,downweighted_with_rs_absmean_r=1.000,resultant shear ratio contrast; signed average shear ratio in the sensitive phase
Exp1_to_Exp2,Exp1,Exp2,rs_only,weighted_direction,rs_only_weighted_direction,rs_p2p,rs,p2p,-1,1.0,1.0,1.0,0.19338810003733806,-0.6505926986273491,2.0518049136463423,2.7023976122736917,,resultant shear ratio contrast; peak-to-peak sensitive-phase span
Exp1_to_Exp2,Exp1,Exp2,rs_only,weighted_direction,rs_only_weighted_direction,rs_q05,rs,q05,1,0.7479130512789578,1.0,1.0,0.14463748397996584,-1.1616804320867646,-0.4391538377547334,0.7225265943320313,,resultant shear ratio contrast; lower-tail sensitive-phase shear ratio
Exp1_to_Exp2,Exp1,Exp2,rs_only,weighted_direction,rs_only_weighted_direction,rs_q95,rs,q95,-1,0.7939573917858391,1.0,1.0,0.15354191150806387,0.5932287466717103,1.1090244192965697,0.5157956726248594,,resultant shear ratio contrast; upper-tail sensitive-phase shear ratio
Exp1_to_Exp2,Exp1,Exp2,rs_only,weighted_direction,rs_only_weighted_direction,rs_rms,rs,rms,1,0.5593777357078118,1.0,0.25,0.027044249377930492,-0.13685363618786636,-0.10195255239154859,0.034901083796317775,downweighted_with_rs_absmean_r=0.976;downweighted_with_rs_mean_r=0.976,resultant shear ratio contrast; energy-like shear ratio magnitude
Exp1_to_Exp2,Exp1,Exp2,rs_only,weighted_direction,rs_only_weighted_direction,rs_std,rs,std,-1,1.0,1.0,0.5,0.09669405001866903,-0.27118106796848845,1.1603286002240283,1.4315096681925168,downweighted_with_rs_p2p_r=0.972,resultant shear ratio contrast; within-phase dispersion
Exp1_to_Exp2,Exp1,Exp2,rx_ry,mean_z,rx_ry_mean_z,rx_absmean,rx,absmean,1,0.5096114405560659,1.0,0.5,0.05,-0.27091165175367454,-0.21072417762589923,0.06018747412777531,downweighted_with_rx_mean_r=1.000,Fx/Fz main shear ratio; average shear magnitude in the sensitive phase
Exp1_to_Exp2,Exp1,Exp2,rx_ry,mean_z,rx_ry_mean_z,rx_corrdist_base,rx,corrdist_base,1,1.0,1.0,1.0,0.05,0.0628501057350152,0.6000000000000001,0.5371498942649848,,Fx/Fz main shear ratio; shape departure from the baseline mean waveform
Exp1_to_Exp2,Exp1,Exp2,rx_ry,mean_z,rx_ry_mean_z,rx_mean,rx,mean,1,0.5096114405560659,1.0,1.0,0.05,-0.27091165175367454,-0.21072417762589923,0.06018747412777531,,Fx/Fz main shear ratio; signed average shear ratio in the sensitive phase
Exp1_to_Exp2,Exp1,Exp2,rx_ry,mean_z,rx_ry_mean_z,rx_p2p,rx,p2p,1,1.0,1.0,1.0,0.05,0.19312282111823625,-0.6000000000000001,-0.7931228211182364,,Fx/Fz main shear ratio; peak-to-peak sensitive-phase span
Exp1_to_Exp2,Exp1,Exp2,rx_ry,mean_z,rx_ry_mean_z,rx_peak_phase,rx,peak_phase,1,0.9034778869740867,1.0,1.0,0.05,0.4115381069825448,-0.3653843005919909,-0.7769224075745357,,Fx/Fz main shear ratio; phase location of the largest absolute response
Exp1_to_Exp2,Exp1,Exp2,rx_ry,mean_z,rx_ry_mean_z,rx_peak_width,rx,peak_width,1,1.0,1.0,1.0,0.05,-0.13181817836009452,0.3474025882889188,0.4792207666490133,,Fx/Fz main shear ratio; fraction of sensitive phase near the peak response
Exp1_to_Exp2,Exp1,Exp2,rx_ry,mean_z,rx_ry_mean_z,rx_q05,rx,q05,1,0.6697903616470391,1.0,1.0,0.05,-0.36778568559956604,-0.17775103229100797,0.19003465330855807,,Fx/Fz main shear ratio; lower-tail sensitive-phase shear ratio
Exp1_to_Exp2,Exp1,Exp2,rx_ry,mean_z,rx_ry_mean_z,rx_q95,rx,q95,1,0.9983827810103597,1.0,1.0,0.05,-0.1845209395976084,-0.4242710281641624,-0.239750088566554,,Fx/Fz main shear ratio; upper-tail sensitive-phase shear ratio
Exp1_to_Exp2,Exp1,Exp2,rx_ry,mean_z,rx_ry_mean_z,rx_rms,rx,rms,1,0.018224338094045,0.902,0.25,0.05,-0.24422751579956944,-0.23438207100904804,0.009845444790521407,downweighted_with_rx_mean_r=0.969;downweighted_with_rx_absmean_r=0.969,Fx/Fz main shear ratio; energy-like shear ratio magnitude
Exp1_to_Exp2,Exp1,Exp2,rx_ry,mean_z,rx_ry_mean_z,rx_std,rx,std,1,1.0,1.0,1.0,0.05,0.13456173345835074,-0.6000000000000001,-0.7345617334583509,,Fx/Fz main shear ratio; within-phase dispersion
Exp1_to_Exp2,Exp1,Exp2,rx_ry,mean_z,rx_ry_mean_z,ry_absmean,ry,absmean,1,1.0,1.0,1.0,0.05,-0.049215033938981724,0.381282557072496,0.4304975910114777,,Fy/Fz lateral shear ratio; average shear magnitude in the sensitive phase
Exp1_to_Exp2,Exp1,Exp2,rx_ry,mean_z,rx_ry_mean_z,ry_corrdist_base,ry,corrdist_base,1,0.961053110238778,1.0,1.0,0.05,0.1552803627218308,0.47353935059459806,0.3182589878727673,,Fy/Fz lateral shear ratio; shape departure from the baseline mean waveform
Exp1_to_Exp2,Exp1,Exp2,rx_ry,mean_z,rx_ry_mean_z,ry_mean,ry,mean,1,1.0,1.0,0.5,0.05,0.0534054679902404,-0.3364054628180644,-0.38981093080830476,downweighted_with_ry_absmean_r=0.998,Fy/Fz lateral shear ratio; signed average shear ratio in the sensitive phase
Exp1_to_Exp2,Exp1,Exp2,rx_ry,mean_z,rx_ry_mean_z,ry_p2p,ry,p2p,1,1.0,1.0,1.0,0.05,-0.02092975407393283,0.41542015758135475,0.4363499116552876,,Fy/Fz lateral shear ratio; peak-to-peak sensitive-phase span
Exp1_to_Exp2,Exp1,Exp2,rx_ry,mean_z,rx_ry_mean_z,ry_peak_phase,ry,peak_phase,1,0.12745219954774778,0.954,1.0,0.05,7.771550292208613e-15,0.17499975500042073,0.17499975500041295,,Fy/Fz lateral shear ratio; phase location of the largest absolute response
Exp1_to_Exp2,Exp1,Exp2,rx_ry,mean_z,rx_ry_mean_z,ry_peak_width,ry,peak_width,1,0.6600765302176812,1.0,1.0,0.05,-0.008333333052777786,0.05583333145361118,0.06416666450638897,,Fy/Fz lateral shear ratio; fraction of sensitive phase near the peak response
Exp1_to_Exp2,Exp1,Exp2,rx_ry,mean_z,rx_ry_mean_z,ry_q05,ry,q05,1,1.0,1.0,1.0,0.05,0.5071106815061142,-0.6000000000000001,-1.1071106815061142,,Fy/Fz lateral shear ratio; lower-tail sensitive-phase shear ratio
Exp1_to_Exp2,Exp1,Exp2,rx_ry,mean_z,rx_ry_mean_z,ry_q95,ry,q95,1,1.0,1.0,1.0,0.05,0.04449567913845527,-0.11572942579500932,-0.1602251049334646,,Fy/Fz lateral shear ratio; upper-tail sensitive-phase shear ratio
Exp1_to_Exp2,Exp1,Exp2,rx_ry,mean_z,rx_ry_mean_z,ry_rms,ry,rms,1,1.0,1.0,1.0,0.05,-0.11338891808723967,0.6000000000000001,0.7133889180872397,,Fy/Fz lateral shear ratio; energy-like shear ratio magnitude
Exp1_to_Exp2,Exp1,Exp2,rx_ry,mean_z,rx_ry_mean_z,ry_std,ry,std,1,0.8273176375239351,1.0,1.0,0.05,0.00023789092817841503,0.20517394020633822,0.2049360492781598,,Fy/Fz lateral shear ratio; within-phase dispersion
Exp1_to_Exp2,Exp1,Exp2,rx_ry,direction_mean_z,rx_ry_direction_mean_z,rx_absmean,rx,absmean,1,0.5096114405560659,1.0,0.5,0.05,-0.27091165175367454,-0.21072417762589923,0.06018747412777531,downweighted_with_rx_mean_r=1.000,Fx/Fz main shear ratio; average shear magnitude in the sensitive phase
Exp1_to_Exp2,Exp1,Exp2,rx_ry,direction_mean_z,rx_ry_direction_mean_z,rx_corrdist_base,rx,corrdist_base,1,1.0,1.0,1.0,0.05,0.0628501057350152,0.6000000000000001,0.5371498942649848,,Fx/Fz main shear ratio; shape departure from the baseline mean waveform
Exp1_to_Exp2,Exp1,Exp2,rx_ry,direction_mean_z,rx_ry_direction_mean_z,rx_mean,rx,mean,1,0.5096114405560659,1.0,1.0,0.05,-0.27091165175367454,-0.21072417762589923,0.06018747412777531,,Fx/Fz main shear ratio; signed average shear ratio in the sensitive phase
Exp1_to_Exp2,Exp1,Exp2,rx_ry,direction_mean_z,rx_ry_direction_mean_z,rx_p2p,rx,p2p,-1,1.0,1.0,1.0,0.05,-0.19312282111823625,0.6000000000000001,0.7931228211182364,,Fx/Fz main shear ratio; peak-to-peak sensitive-phase span
Exp1_to_Exp2,Exp1,Exp2,rx_ry,direction_mean_z,rx_ry_direction_mean_z,rx_peak_phase,rx,peak_phase,-1,0.9034778869740867,1.0,1.0,0.05,-0.4115381069825448,0.3653843005919909,0.7769224075745357,,Fx/Fz main shear ratio; phase location of the largest absolute response
Exp1_to_Exp2,Exp1,Exp2,rx_ry,direction_mean_z,rx_ry_direction_mean_z,rx_peak_width,rx,peak_width,1,1.0,1.0,1.0,0.05,-0.13181817836009452,0.3474025882889188,0.4792207666490133,,Fx/Fz main shear ratio; fraction of sensitive phase near the peak response
Exp1_to_Exp2,Exp1,Exp2,rx_ry,direction_mean_z,rx_ry_direction_mean_z,rx_q05,rx,q05,1,0.6697903616470391,1.0,1.0,0.05,-0.36778568559956604,-0.17775103229100797,0.19003465330855807,,Fx/Fz main shear ratio; lower-tail sensitive-phase shear ratio
Exp1_to_Exp2,Exp1,Exp2,rx_ry,direction_mean_z,rx_ry_direction_mean_z,rx_q95,rx,q95,-1,0.9983827810103597,1.0,1.0,0.05,0.1845209395976084,0.4242710281641624,0.239750088566554,,Fx/Fz main shear ratio; upper-tail sensitive-phase shear ratio
Exp1_to_Exp2,Exp1,Exp2,rx_ry,direction_mean_z,rx_ry_direction_mean_z,rx_rms,rx,rms,1,0.018224338094045,0.902,0.25,0.05,-0.24422751579956944,-0.23438207100904804,0.009845444790521407,downweighted_with_rx_mean_r=0.969;downweighted_with_rx_absmean_r=0.969,Fx/Fz main shear ratio; energy-like shear ratio magnitude
Exp1_to_Exp2,Exp1,Exp2,rx_ry,direction_mean_z,rx_ry_direction_mean_z,rx_std,rx,std,-1,1.0,1.0,1.0,0.05,-0.13456173345835074,0.6000000000000001,0.7345617334583509,,Fx/Fz main shear ratio; within-phase dispersion
Exp1_to_Exp2,Exp1,Exp2,rx_ry,direction_mean_z,rx_ry_direction_mean_z,ry_absmean,ry,absmean,1,1.0,1.0,1.0,0.05,-0.049215033938981724,0.381282557072496,0.4304975910114777,,Fy/Fz lateral shear ratio; average shear magnitude in the sensitive phase
Exp1_to_Exp2,Exp1,Exp2,rx_ry,direction_mean_z,rx_ry_direction_mean_z,ry_corrdist_base,ry,corrdist_base,1,0.961053110238778,1.0,1.0,0.05,0.1552803627218308,0.47353935059459806,0.3182589878727673,,Fy/Fz lateral shear ratio; shape departure from the baseline mean waveform
Exp1_to_Exp2,Exp1,Exp2,rx_ry,direction_mean_z,rx_ry_direction_mean_z,ry_mean,ry,mean,-1,1.0,1.0,0.5,0.05,-0.0534054679902404,0.3364054628180644,0.38981093080830476,downweighted_with_ry_absmean_r=0.998,Fy/Fz lateral shear ratio; signed average shear ratio in the sensitive phase
Exp1_to_Exp2,Exp1,Exp2,rx_ry,direction_mean_z,rx_ry_direction_mean_z,ry_p2p,ry,p2p,1,1.0,1.0,1.0,0.05,-0.02092975407393283,0.41542015758135475,0.4363499116552876,,Fy/Fz lateral shear ratio; peak-to-peak sensitive-phase span
Exp1_to_Exp2,Exp1,Exp2,rx_ry,direction_mean_z,rx_ry_direction_mean_z,ry_peak_phase,ry,peak_phase,1,0.12745219954774778,0.954,1.0,0.05,7.771550292208613e-15,0.17499975500042073,0.17499975500041295,,Fy/Fz lateral shear ratio; phase location of the largest absolute response
Exp1_to_Exp2,Exp1,Exp2,rx_ry,direction_mean_z,rx_ry_direction_mean_z,ry_peak_width,ry,peak_width,1,0.6600765302176812,1.0,1.0,0.05,-0.008333333052777786,0.05583333145361118,0.06416666450638897,,Fy/Fz lateral shear ratio; fraction of sensitive phase near the peak response
Exp1_to_Exp2,Exp1,Exp2,rx_ry,direction_mean_z,rx_ry_direction_mean_z,ry_q05,ry,q05,-1,1.0,1.0,1.0,0.05,-0.5071106815061142,0.6000000000000001,1.1071106815061142,,Fy/Fz lateral shear ratio; lower-tail sensitive-phase shear ratio
Exp1_to_Exp2,Exp1,Exp2,rx_ry,direction_mean_z,rx_ry_direction_mean_z,ry_q95,ry,q95,-1,1.0,1.0,1.0,0.05,-0.04449567913845527,0.11572942579500932,0.1602251049334646,,Fy/Fz lateral shear ratio; upper-tail sensitive-phase shear ratio
Exp1_to_Exp2,Exp1,Exp2,rx_ry,direction_mean_z,rx_ry_direction_mean_z,ry_rms,ry,rms,1,1.0,1.0,1.0,0.05,-0.11338891808723967,0.6000000000000001,0.7133889180872397,,Fy/Fz lateral shear ratio; energy-like shear ratio magnitude
Exp1_to_Exp2,Exp1,Exp2,rx_ry,direction_mean_z,rx_ry_direction_mean_z,ry_std,ry,std,1,0.8273176375239351,1.0,1.0,0.05,0.00023789092817841503,0.20517394020633822,0.2049360492781598,,Fy/Fz lateral shear ratio; within-phase dispersion
Exp1_to_Exp2,Exp1,Exp2,rx_ry,weighted_direction,rx_ry_weighted_direction,rx_absmean,rx,absmean,1,0.5096114405560659,1.0,0.5,0.016534858812068873,-0.08958971824582758,-0.06968589050667133,0.01990382773915625,downweighted_with_rx_mean_r=1.000,Fx/Fz main shear ratio; average shear magnitude in the sensitive phase
Exp1_to_Exp2,Exp1,Exp2,rx_ry,weighted_direction,rx_ry_weighted_direction,rx_corrdist_base,rx,corrdist_base,1,1.0,1.0,1.0,0.06489202359360988,0.08156941088434964,0.7787042831233185,0.6971348722389689,,Fx/Fz main shear ratio; shape departure from the baseline mean waveform
Exp1_to_Exp2,Exp1,Exp2,rx_ry,weighted_direction,rx_ry_weighted_direction,rx_mean,rx,mean,1,0.5096114405560659,1.0,1.0,0.03306971762413775,-0.17917943649165516,-0.13937178101334266,0.0398076554783125,,Fx/Fz main shear ratio; signed average shear ratio in the sensitive phase
Exp1_to_Exp2,Exp1,Exp2,rx_ry,weighted_direction,rx_ry_weighted_direction,rx_p2p,rx,p2p,-1,1.0,1.0,1.0,0.06489202359360988,-0.2506426132893817,0.7787042831233185,1.0293468964127002,,Fx/Fz main shear ratio; peak-to-peak sensitive-phase span
Exp1_to_Exp2,Exp1,Exp2,rx_ry,weighted_direction,rx_ry_weighted_direction,rx_peak_phase,rx,peak_phase,-1,0.9034778869740867,1.0,1.0,0.058628508357827236,-0.4825573068958105,0.4284387304215279,0.9109960373173385,,Fx/Fz main shear ratio; phase location of the largest absolute response
Exp1_to_Exp2,Exp1,Exp2,rx_ry,weighted_direction,rx_ry_weighted_direction,rx_peak_width,rx,peak_width,1,1.0,1.0,1.0,0.06489202359360988,-0.17107896680419854,0.4508731391145131,0.6219521059187116,,Fx/Fz main shear ratio; fraction of sensitive phase near the peak response
Exp1_to_Exp2,Exp1,Exp2,rx_ry,weighted_direction,rx_ry_weighted_direction,rx_q05,rx,q05,1,0.6697903616470391,1.0,1.0,0.04346405195077215,-0.31970912291299786,-0.154515602035995,0.16519352087700287,,Fx/Fz main shear ratio; lower-tail sensitive-phase shear ratio
Exp1_to_Exp2,Exp1,Exp2,rx_ry,weighted_direction,rx_ry_weighted_direction,rx_q95,rx,q95,-1,0.9983827810103597,1.0,1.0,0.06478707898077811,0.23909145374635285,0.5497456122185505,0.3106541584721976,,Fx/Fz main shear ratio; upper-tail sensitive-phase shear ratio
Exp1_to_Exp2,Exp1,Exp2,rx_ry,weighted_direction,rx_ry_weighted_direction,rx_rms,rx,rms,1,0.018224338094045,0.902,0.25,0.00026667949704354394,-0.0013026094215524671,-0.0012500978562543425,5.2511565298124594e-05,downweighted_with_rx_mean_r=0.969;downweighted_with_rx_absmean_r=0.969,Fx/Fz main shear ratio; energy-like shear ratio magnitude
