row_type,dataset,feature_configuration,block_id,block_start_cycle,block_end_cycle,block_windows,pair_count,coefficients_json,coef__rx_mean,coef__rx_absmean,coef__rx_q05,coef__ry_mean,coef__ry_absmean,coef__ry_q05,coef__ry_p2p,coef__rs_mean,coef__rs_rms,left_block,right_block,comparison,coefficient_cosine,adjacent_cosine_median,adjacent_negative_fraction,distant_cosine_median,stable_major_coefficient_reversal,RANK_DIRECTION_INSTABILITY,passed
block,Exp1,F_no_rs,9.0,20530.5,29640.5,1823.0,800.0,"[-0.5492385411603126, -0.557605414521674, -1.5685696135091312, 1.4570992991959728, -1.6282680099222682, -0.8276175055186115, 2.0226840391370415]",-0.5492385411603126,-0.557605414521674,-1.5685696135091312,1.4570992991959728,-1.6282680099222682,-0.8276175055186115,2.0226840391370415,,,,,,,,,,,,
block,Exp1,F_no_rs,10.0,22810.5,31920.5,1823.0,800.0,"[1.3659515806403237, 1.35362341450238, -3.208039063375332, 1.3578600409248571, -1.703790169527006, 0.3483250045142223, 1.187443179317643]",1.3659515806403237,1.35362341450238,-3.208039063375332,1.3578600409248571,-1.703790169527006,0.3483250045142223,1.187443179317643,,,,,,,,,,,,
block,Exp1,F_no_rs,11.0,25090.5,34200.5,1823.0,800.0,"[1.3667347486557984, 1.364709072484961, -0.1953696560632745, -0.6363692986249604, 0.06303140535840501, -1.229261779249536, -2.871362415159847]",1.3667347486557984,1.364709072484961,-0.1953696560632745,-0.6363692986249604,0.06303140535840501,-1.229261779249536,-2.871362415159847,,,,,,,,,,,,
block,Exp1,F_no_rs,12.0,27370.5,36480.5,1823.0,800.0,"[0.7873875793630104, 0.7873875793630104, -1.452449884170217, -2.3731990056615704, 1.7253948997856214, -1.0449746094581276, -0.33611501686273265]",0.7873875793630104,0.7873875793630104,-1.452449884170217,-2.3731990056615704,1.7253948997856214,-1.0449746094581276,-0.33611501686273265,,,,,,,,,,,,
block,Exp1,F_no_rs,13.0,29650.5,38760.5,1823.0,800.0,"[0.8181566663054993, 0.8181566663054993, -0.7330775833589721, -1.8505675306449494, 1.8314706561945244, -2.916984095851478, -0.8213061383010073]",0.8181566663054993,0.8181566663054993,-0.7330775833589721,-1.8505675306449494,1.8314706561945244,-2.916984095851478,-0.8213061383010073,,,,,,,,,,,,
block,Exp1,F_no_rs,14.0,31930.5,41040.5,1823.0,800.0,"[-0.5623902363749376, -0.5623902363749376, 0.2734251529100441, -1.28346379645985, 1.2356623827653528, -0.45825206242528516, -1.7193919240671784]",-0.5623902363749376,-0.5623902363749376,0.2734251529100441,-1.28346379645985,1.2356623827653528,-0.45825206242528516,-1.7193919240671784,,,,,,,,,,,,
block,Exp1,F_no_rs,15.0,34210.5,43320.5,1823.0,800.0,"[-0.06995736546888544, -0.06992275303626246, -1.5114583765169944, -0.40341557828768754, 0.6503269733788543, 1.420845002258042, 0.259835110787013]",-0.06995736546888544,-0.06992275303626246,-1.5114583765169944,-0.40341557828768754,0.6503269733788543,1.420845002258042,0.259835110787013,,,,,,,,,,,,
block,Exp1,F_no_rs,16.0,36470.5,45580.5,1823.0,800.0,"[0.5192499800501731, 0.5170912964562508, -2.455738576855773, -1.2297587613900454, 1.2297587613900482, -0.6467978372192374, -0.5082549927260512]",0.5192499800501731,0.5170912964562508,-2.455738576855773,-1.2297587613900454,1.2297587613900482,-0.6467978372192374,-0.5082549927260512,,,,,,,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,0.0,1.0,adjacent,0.7355000434909891,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,0.0,2.0,distant,0.42771368198192017,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,0.0,3.0,distant,-0.41810296664507074,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,0.0,4.0,distant,0.8598283714306018,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,0.0,5.0,distant,0.01697495192321048,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,0.0,6.0,distant,-0.26458766443403736,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,0.0,7.0,distant,-0.4094276660921498,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,0.0,8.0,distant,0.24803803287271572,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,0.0,9.0,distant,0.005087448479209532,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,0.0,10.0,distant,-0.39479438457746335,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,0.0,11.0,distant,-0.7742595651384595,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,0.0,12.0,distant,-0.36742032341415276,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,0.0,13.0,distant,-0.5264057672033126,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,0.0,14.0,distant,0.042423109229928084,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,0.0,15.0,distant,0.35499427136093586,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,0.0,16.0,distant,-0.3517732885773543,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,1.0,2.0,adjacent,0.804535314251867,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,1.0,3.0,distant,0.05987850541006828,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,1.0,4.0,distant,0.6961098301623129,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,1.0,5.0,distant,0.07298427869580969,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,1.0,6.0,distant,-0.05240373508832822,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,1.0,7.0,distant,-0.2601648560642796,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,1.0,8.0,distant,0.4949265484778754,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,1.0,9.0,distant,0.030185180958519586,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,1.0,10.0,distant,-0.5865960371905478,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,1.0,11.0,distant,-0.7507891595622769,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,1.0,12.0,distant,-0.328384132941693,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,1.0,13.0,distant,-0.2985963385789959,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,1.0,14.0,distant,-0.03668044935981247,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,1.0,15.0,distant,-0.18088695861610396,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,1.0,16.0,distant,-0.5751234086173557,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,2.0,3.0,adjacent,0.1864362755833364,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,2.0,4.0,distant,0.4484676737819909,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,2.0,5.0,distant,-0.012497488326082372,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,2.0,6.0,distant,0.027885433455301183,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,2.0,7.0,distant,0.04359525997816865,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,2.0,8.0,distant,0.5287152856473007,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,2.0,9.0,distant,-0.21201769188373368,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,2.0,10.0,distant,-0.7183622615721736,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,2.0,11.0,distant,-0.34385316755891937,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,2.0,12.0,distant,-0.4997950400296475,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,2.0,13.0,distant,-0.2567259541519627,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,2.0,14.0,distant,0.02933790475199369,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,2.0,15.0,distant,-0.6259185944395774,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,2.0,16.0,distant,-0.810730561536014,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,3.0,4.0,adjacent,-0.004331734919474541,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,3.0,5.0,distant,0.24939409272700352,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,3.0,6.0,distant,0.5011143284854664,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,3.0,7.0,distant,0.5133947298856432,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,3.0,8.0,distant,0.5125687261248005,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,3.0,9.0,distant,0.2636150261645337,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,3.0,10.0,distant,-0.06761512971008883,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,3.0,11.0,distant,0.08308436953502221,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,3.0,12.0,distant,-0.19712587973519174,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,3.0,13.0,distant,0.0010050030104073724,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,3.0,14.0,distant,-0.07678969905334636,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,3.0,15.0,distant,-0.6080718507740219,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,3.0,16.0,distant,-0.3247275656403444,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,4.0,5.0,adjacent,-0.11363451863081107,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,4.0,6.0,distant,-0.2757888912003571,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,4.0,7.0,distant,-0.34755454780838996,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,4.0,8.0,distant,0.3013666023190914,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,4.0,9.0,distant,-0.08321830275545722,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,4.0,10.0,distant,-0.5021993460647763,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,4.0,11.0,distant,-0.6548420428122598,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,4.0,12.0,distant,-0.42837764010689655,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,4.0,13.0,distant,-0.6013663589455825,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,4.0,14.0,distant,0.15587417202441808,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,4.0,15.0,distant,0.2272490398989439,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,4.0,16.0,distant,-0.4733983167129282,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,5.0,6.0,adjacent,0.9348737876511286,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,5.0,7.0,distant,0.7009291349619158,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,5.0,8.0,distant,0.7035658609960412,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,5.0,9.0,distant,0.7619441790069215,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,5.0,10.0,distant,0.20451435321033645,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,5.0,11.0,distant,-0.26979498933116597,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,5.0,12.0,distant,-0.25404401400927773,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,5.0,13.0,distant,0.04088085647831618,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,5.0,14.0,distant,-0.2159976082253925,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,5.0,15.0,distant,-0.2997321441329827,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,5.0,16.0,distant,-0.041160206035921895,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,6.0,7.0,adjacent,0.8582496223807222,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,6.0,8.0,distant,0.7173580840045001,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,6.0,9.0,distant,0.6829350324806098,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,6.0,10.0,distant,0.1853783560229625,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,6.0,11.0,distant,-0.036760676393106845,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,6.0,12.0,distant,-0.26091830666992466,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,6.0,13.0,distant,0.12010798813714416,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,6.0,14.0,distant,-0.20236748163910304,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,6.0,15.0,distant,-0.548941240227713,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,6.0,16.0,distant,-0.11520957397681526,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,7.0,8.0,adjacent,0.6836561535589618,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,7.0,9.0,distant,0.5734392375500944,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,7.0,10.0,distant,0.3048539976479501,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,7.0,11.0,distant,0.1330321577752196,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,7.0,12.0,distant,-0.5281140317328783,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,7.0,13.0,distant,-0.14806395163872513,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,7.0,14.0,distant,-0.3747458454152525,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,7.0,15.0,distant,-0.6293415807917332,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,7.0,16.0,distant,-0.3458472462333035,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,8.0,9.0,adjacent,0.6462512944316007,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,8.0,10.0,distant,-0.05578804405583487,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,8.0,11.0,distant,-0.5456012876446713,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,8.0,12.0,distant,-0.7568606056997834,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,8.0,13.0,distant,-0.4715397991403678,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,8.0,14.0,distant,-0.4315922980065842,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,8.0,15.0,distant,-0.5495484334646619,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,8.0,16.0,distant,-0.7111732277903577,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,9.0,10.0,adjacent,0.6497716877727537,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,9.0,11.0,distant,-0.529739976632198,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,9.0,12.0,distant,-0.3627136369050711,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,9.0,13.0,distant,-0.3119634045213964,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,9.0,14.0,distant,-0.7195555839619314,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,9.0,15.0,distant,0.01909172204378369,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,9.0,16.0,distant,-0.08857920270936775,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,10.0,11.0,adjacent,-0.027867665441565374,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,10.0,12.0,distant,-0.007617041603569819,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,10.0,13.0,distant,-0.16028939371353843,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,10.0,14.0,distant,-0.7075170627399455,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,10.0,15.0,distant,0.379386184019704,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,10.0,16.0,distant,0.32532984845088464,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,11.0,12.0,adjacent,0.4654154665935132,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,11.0,13.0,distant,0.6098836847690271,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,11.0,14.0,distant,0.4849266749098952,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,11.0,15.0,distant,-0.25133322957081455,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,11.0,16.0,distant,0.41881416750979206,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,12.0,13.0,adjacent,0.8633124229332422,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,12.0,14.0,distant,0.5141157402777902,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,12.0,15.0,distant,0.32064561519320894,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,12.0,16.0,distant,0.8833116770187736,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,13.0,14.0,adjacent,0.5588736142399808,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,13.0,15.0,distant,-0.15159101728947585,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,13.0,16.0,distant,0.7004560330434793,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,14.0,15.0,adjacent,-0.01878124737741338,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,14.0,16.0,distant,0.35427640848215364,,,,,,
cosine,Exp1,F_no_rs,,,,,,,,,,,,,,,,15.0,16.0,adjacent,0.5438847806387771,,,,,,
summary,Exp1,F_no_rs,,,,,,,,,,,,,,,,,,,,0.6025624543357908,0.25,-0.08589875273241249,1.0,PASS,1.0
block,Exp1,F_reduced_independent,0.0,10.5,9120.5,1823.0,800.0,"[-1.6835365427987108, 1.0654565492303563, -0.7683120957255226, 1.6809154106959439, 1.7247777563263191, -3.06949440988449]",-1.6835365427987108,,1.0654565492303563,-0.7683120957255226,,1.6809154106959439,1.7247777563263191,,-3.06949440988449,,,,,,,,,,
block,Exp1,F_reduced_independent,1.0,2290.5,11400.5,1823.0,800.0,"[-0.7760990351418093, 1.9996022683796313, -1.0705616871655315, -0.2543936192265793, 2.1078600597650206, -2.067043811135256]",-0.7760990351418093,,1.9996022683796313,-1.0705616871655315,,-0.2543936192265793,2.1078600597650206,,-2.067043811135256,,,,,,,,,,
block,Exp1,F_reduced_independent,2.0,4570.5,13680.5,1823.0,800.0,"[0.9847908983131742, 1.8942921663590138, -0.31909126053065007, -0.6232875581075075, 0.5319557789096787, -2.151157446731749]",0.9847908983131742,,1.8942921663590138,-0.31909126053065007,,-0.6232875581075075,0.5319557789096787,,-2.151157446731749,,,,,,,,,,
block,Exp1,F_reduced_independent,3.0,6850.5,15960.5,1823.0,800.0,"[1.7203291116182646, 0.19243314658510383, 0.1991799813315746, -0.6978618943767294, 0.04128395299569568, -1.8431320117930625]",1.7203291116182646,,0.19243314658510383,0.1991799813315746,,-0.6978618943767294,0.04128395299569568,,-1.8431320117930625,,,,,,,,,,
block,Exp1,F_reduced_independent,4.0,9130.5,18240.5,1823.0,800.0,"[-2.187254992340622, 0.6154648292722505, -0.20199665710383846, 1.2101306384165131, 0.13159066328024185, -0.4949450289379273]",-2.187254992340622,,0.6154648292722505,-0.20199665710383846,,1.2101306384165131,0.13159066328024185,,-0.4949450289379273,,,,,,,,,,
block,Exp1,F_reduced_independent,5.0,11410.5,20520.5,1823.0,800.0,"[-1.4922966275988006, -0.8172673776746532, 0.7883709769583407, -0.6221025665507938, 0.42938588938235467, 0.4342831405842456]",-1.4922966275988006,,-0.8172673776746532,0.7883709769583407,,-0.6221025665507938,0.42938588938235467,,0.4342831405842456,,,,,,,,,,
block,Exp1,F_reduced_independent,6.0,13690.5,22800.5,1823.0,800.0,"[0.9247847525553377, -0.41872224351386295, 1.407484568023472, -1.5869692312997046, 0.10012944353097757, -1.3573231039332119]",0.9247847525553377,,-0.41872224351386295,1.407484568023472,,-1.5869692312997046,0.10012944353097757,,-1.3573231039332119,,,,,,,,,,
block,Exp1,F_reduced_independent,7.0,15970.5,25080.5,1823.0,800.0,"[1.8356954102336163, 0.014237643632893987, 3.223701357740504, -2.022642355559764, -0.7432214646172369, -1.8720612387765108]",1.8356954102336163,,0.014237643632893987,3.223701357740504,,-2.022642355559764,-0.7432214646172369,,-1.8720612387765108,,,,,,,,,,
block,Exp1,F_reduced_independent,8.0,18250.5,27360.5,1823.0,800.0,"[-0.8494344205637088, 1.1561824432433823, 2.4799744429496906, -0.9239100833307229, 0.7579533842678833, -1.849464318495643]",-0.8494344205637088,,1.1561824432433823,2.4799744429496906,,-0.9239100833307229,0.7579533842678833,,-1.849464318495643,,,,,,,,,,
block,Exp1,F_reduced_independent,9.0,20530.5,29640.5,1823.0,800.0,"[-0.27272619762615463, -1.6295157614405693, 2.419628094628809, -0.4744963731187785, 2.265085009339054, 0.05411472126991677]",-0.27272619762615463,,-1.6295157614405693,2.419628094628809,,-0.4744963731187785,2.265085009339054,,0.05411472126991677,,,,,,,,,,
block,Exp1,F_reduced_independent,10.0,22810.5,31920.5,1823.0,800.0,"[1.4586493792018689, -3.162571788970743, 1.0532172572066678, 0.5332703996479884, 1.0037450098927885, 2.8143979865300284]",1.4586493792018689,,-3.162571788970743,1.0532172572066678,,0.5332703996479884,1.0037450098927885,,2.8143979865300284,,,,,,,,,,
block,Exp1,F_reduced_independent,11.0,25090.5,34200.5,1823.0,800.0,"[1.434443053200879, -0.08807300295170244, -0.9152525752120823, -1.6926358986964172, -2.541712739577503, 2.1604675031493854]",1.434443053200879,,-0.08807300295170244,-0.9152525752120823,,-1.6926358986964172,-2.541712739577503,,2.1604675031493854,,,,,,,,,,
block,Exp1,F_reduced_independent,12.0,27370.5,36480.5,1823.0,800.0,"[-0.7292294251932997, -0.8299646422407329, -3.0374524229877427, -1.4988394760059598, -0.35411681321435795, 1.743922593652262]",-0.7292294251932997,,-0.8299646422407329,-3.0374524229877427,,-1.4988394760059598,-0.35411681321435795,,1.743922593652262,,,,,,,,,,
block,Exp1,F_reduced_independent,13.0,29650.5,38760.5,1823.0,800.0,"[0.2404227515929187, -0.5645535583942651, -2.3680954800486975, -3.4119048005431267, -0.7781303337254025, 1.046342954747173]",0.2404227515929187,,-0.5645535583942651,-2.3680954800486975,,-3.4119048005431267,-0.7781303337254025,,1.046342954747173,,,,,,,,,,
block,Exp1,F_reduced_independent,14.0,31930.5,41040.5,1823.0,800.0,"[-0.6816395304939151, 0.2721453641163654, -2.2128819773521666, -0.7302176936755752, -1.6572670836621375, -0.31373153903865647]",-0.6816395304939151,,0.2721453641163654,-2.2128819773521666,,-0.7302176936755752,-1.6572670836621375,,-0.31373153903865647,,,,,,,,,,
block,Exp1,F_reduced_independent,15.0,34210.5,43320.5,1823.0,800.0,"[-0.15744383879427218, -1.4731013698679352, -0.7990190722169542, 1.0061016970080332, 0.19747964461647047, -0.017508590276713122]",-0.15744383879427218,,-1.4731013698679352,-0.7990190722169542,,1.0061016970080332,0.19747964461647047,,-0.017508590276713122,,,,,,,,,,
block,Exp1,F_reduced_independent,16.0,36470.5,45580.5,1823.0,800.0,"[0.38054078693108523, -2.3394608988020877, -1.459467418653501, -0.9965396607378126, -0.5604953609989096, 1.061421852581604]",0.38054078693108523,,-2.3394608988020877,-1.459467418653501,,-0.9965396607378126,-0.5604953609989096,,1.061421852581604,,,,,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,0.0,1.0,adjacent,0.8147814909366317,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,0.0,2.0,distant,0.5042991187843423,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,0.0,3.0,distant,0.14625113317981792,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,0.0,4.0,distant,0.7066122652619269,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,0.0,5.0,distant,-0.06548233864404567,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,0.0,6.0,distant,-0.1169247831505672,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,0.0,7.0,distant,-0.21555379987379328,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,0.0,8.0,distant,0.38501004947430567,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,0.0,9.0,distant,-0.011620327087087117,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,0.0,10.0,distant,-0.6000445720715406,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,0.0,11.0,distant,-0.8569133065572625,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,0.0,12.0,distant,-0.3277902934862873,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,0.0,13.0,distant,-0.48463268448920716,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,0.0,14.0,distant,0.0011249203495772506,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,0.0,15.0,distant,0.15912639088853156,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,0.0,16.0,distant,-0.5574778854321382,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,1.0,2.0,adjacent,0.7558547155079398,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,1.0,3.0,distant,0.2902691376398739,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,1.0,4.0,distant,0.4123068514407057,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,1.0,5.0,distant,-0.14645922584302765,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,1.0,6.0,distant,0.03462913520458073,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,1.0,7.0,distant,-0.1137728633761072,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,1.0,8.0,distant,0.43359898018652926,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,1.0,9.0,distant,-0.05998733113689754,,,,,,
